time,flux
2458635.7895990596,1.0000405864157371
2458635.790288767,0.9994899419558546
2458635.79097582,0.9996737089409318
2458635.7916724244,0.9991300667775682
2458635.792352789,1.0003928815020227
2458635.793057074,1.0007638556381082
2458635.7937304,0.9994985106485025
2458635.7944588605,0.9989973148203701
2458635.7951460336,0.9997855269028688
2458635.795823062,0.9992594132487879
2458635.7965296376,0.9998604280338448
2458635.7972316886,0.99873881697863
2458635.7979246317,0.9997221392689695
2458635.7986208615,0.999505368888272
2458635.799308535,0.9996522548329405
2458635.8000100804,0.99960012338334
2458635.800704429,0.9996271255818504
2458635.8013871005,0.9992718179349324
2458635.802087133,1.0008000138319473
2458635.8027521735,0.9998127697086814
2458635.8034819257,1.0012507066243732
2458635.804176693,0.9991998412141512
2458635.804888409,1.0000196331485327
2458635.8055603965,0.9998239001199195
2458635.8062652634,1.0005253201829392
2458635.8069554893,1.0007422864048818
2458635.807669234,1.0004081989290754
2458635.8083445937,1.0008374699711762
2458635.809045572,0.9991636671979099
2458635.809733987,1.0004413595185102
2458635.8104147734,0.9997245718379522
2458635.8111179913,1.0004228852864014
2458635.8117874903,1.0002292748312318
2458635.8124924614,1.0005813932129553
2458635.8131734817,0.9995465990275154
2458635.8139120457,0.9989801256155803
2458635.8145913547,1.0001594739566642
2458635.8153085676,1.0013007894644754
2458635.815975959,1.0001189676132327
2458635.8166759918,0.999577568885706
2458635.817370052,0.9999554805877724
2458635.8180653215,0.999775845754863
2458635.8187536565,1.000125911266703
2458635.8194615743,0.9997276109904892
2458635.820153655,1.0002117145337122
2458635.8208410703,1.0005610501618476
2458635.8215307263,1.0006695909970533
2458635.8222071426,1.0002841732395904
2458635.8229336618,0.9996701483284228
2458635.823623113,1.0001963695455551
2458635.8243324943,0.9997387566162815
2458635.8250058168,0.9993730254732182
2458635.8257153714,1.0002623299953808
2458635.82639008,1.0002852021382143
2458635.8270981736,0.9997781597284225
2458635.8277827958,1.000427832180557
2458635.828486919,0.9990842818373513
2458635.8291795077,1.0000282039380342
2458635.829864071,1.00045126002632
2458635.830552581,1.000141122389183
2458635.831241841,0.9995866421678511
2458635.8319513085,0.9999589466002644
2458635.832634292,0.9994849475181391
2458635.8333646883,0.9993108904009151
2458635.8340366757,1.0000677718388753
2458635.834750595,0.9999410898386021
2458635.835420079,1.0002089158739407
2458635.8361195344,1.0003056405937942
2458635.8368152725,0.9997541630889624
2458635.837508749,0.9987881545076578
2458635.8381998767,0.9997890125871488
2458635.8388978685,0.99875489877416
2458635.83959377,1.0001775155753976
2458635.8402739773,0.9989915006239017
2458635.8409880786,0.9996354610162203
2458635.841641121,0.9995342295178804
2458635.8423726675,0.9994897055324885
2458635.8430674346,0.9990840779942713
2458635.8437859826,0.9991064014714263
2458635.844451038,0.9998060744113149
2458635.845159192,0.999575087404148
2458635.8458356415,0.9986401268278847
2458635.846530216,0.9998869821042117
2458635.8472295357,0.999557950665094
2458635.8479629043,0.9999517119481154
2458635.84861344,0.9998788324222395
2458635.849307721,0.9999502957431984
2458635.849994503,1.0009181432613365
2458635.850671775,0.9992588385503804
2458635.8513921364,0.9997377735827501
2458635.8520823475,0.999414836831683
2458635.8528380445,1.0008416966622895
2458635.853482696,0.9997052159559673
2458635.8541868357,1.0017516035867193
2458635.85486557,1.0001534516636246
2458635.8555516116,0.9999495879876561
2458635.856271124,1.001303741366115
2458635.856952346,1.0003709777325749
2458635.8576441975,0.9992729186822491
2458635.858341206,1.000809936679298
2458635.859039091,1.0005588450033795
2458635.859718118,1.0002166493320837
2458635.8604238946,1.000905459793588
2458635.861095882,0.999919130510037
2458635.8618177613,0.9999616042591569
2458635.862512472,0.9999614720462761
2458635.863196977,0.9998206541695618
2458635.863896159,1.0007391219174884
2458635.864604602,0.9994540546431404
2458635.865278099,1.000366211585932
2458635.865973749,1.0005765561297135
2458635.8666747557,1.0000624508949025
2458635.8673627833,1.0004928626775795
2458635.86805956,1.0002055297944001
2458635.868752261,1.0011830625662328
2458635.8694535536,1.0008915227074333
2458635.870116387,1.0003615402252048
2458635.8708373574,1.000936466574383
2458635.8715321235,1.0003221060627712
2458635.8722643876,0.9998867694021585
2458635.8729207083,1.0001852241585638
2458635.8736367715,1.0000801933546932
2458635.874310721,1.000727269358388
2458635.8750079265,1.0002120961003624
2458635.875706714,0.9999713462161297
2458635.876396823,1.0005722057794246
2458635.877089719,0.9998157077932477
2458635.877798308,1.0002067014575913
2458635.8784841695,1.0002970908822362
2458635.8791616275,0.999682814920499
2458635.8798681498,1.0003121673281552
2458635.88055158,0.9993492706061414
2458635.8812632086,0.9990186634004188
2458635.8819465856,0.9999700378550663
2458635.8826649026,1.0004469360684765
2458635.88334248,0.9998741311735619
2458635.8840410393,0.9997943368962566
2458635.8847249835,0.9997661419229154
2458635.8854175718,0.9987227377966176
2458635.8861201764,1.0004509852191037
2458635.8868063535,0.9991650857314887
2458635.8875038805,1.0002010978983338
2458635.888195478,0.9998059563741886
2458635.8888989743,1.0003893567551843
2458635.889565899,0.9990239558955121
2458635.8902774863,1.0001505007502658
2458635.8909781445,1.0002463700309847
2458635.8916975795,0.999953799752394
2458635.8923722375,1.0004122821422932
2458635.8930743644,0.9982836828663948
2458635.893745338,1.0000054588637188
2458635.89445116,0.9990196940226788
2458635.895150935,1.000034493811259
2458635.895839949,1.0009735856823054
2458635.8965346394,1.001166709049308
2458635.8972097207,1.0000128435797166
2458635.897919143,1.0010548269308104
2458635.8986065257,1.0005292579632785
2458635.8993132366,1.0004978801425715
2458635.899996613,0.9997818116900832
2458635.900731009,0.9998295400071772
2458635.9013900356,0.999859749224324
2458635.902108029,0.9999349715826412
2458635.9027841506,1.000787235414418
2458635.9034847203,0.9993164189769641
2458635.904151321,0.9991463628162066
2458635.904862051,0.9995813199553267
2458635.905566598,1.0008909900521836
2458635.906258566,0.9995726235459705
2458635.906949001,0.9997655018060985
2458635.9076392623,0.9998646527160053
2458635.9083442953,0.9998743839486777
2458635.9090162823,0.9997091845023557
2458635.909729078,0.9994161632270778
2458635.910422665,1.0002991208225964
2458635.9111415725,0.9995243495153585
2458635.911817659,1.000794812460832
2458635.9125145995,0.9994777170745964
2458635.9132022625,0.9999951432640803
2458635.9138956727,0.9998757609822247
2458635.914585066,0.9992165156737692
2458635.9152757977,0.9999986244177399
2458635.91597986,1.000720269550297
2458635.9166603615,0.9996410703311113
2458635.917363564,1.0004783230222871
2458635.9180496735,1.0003576445425972
2458635.918758557,1.0012562348872025
2458635.919453324,0.9998035220307817
2458635.9201652315,0.9990958265470959
2458635.9208378517,0.9988600072476778
2458635.9215582195,1.0005239732328488
2458635.922232021,0.9998049100485111
2458635.92293057,1.000271043565141
2458635.923615725,0.9991818380967528
2458635.924303069,0.9999613779810218
2458635.925006162,1.0003558954754759
2458635.9256940284,1.000034254786469
2458635.926394322,1.0004428254662985
2458635.927083331,0.9987985045358565
2458635.9277905165,1.0004749083203397
2458635.928469572,0.9990002629194719
2458635.929184409,1.0004819250042507
2458635.929867786,0.9997115533368902
2458635.930573827,0.9993423754105635
2458635.93125149,1.000351344360126
2458635.931964404,0.9990736152985632
2458635.9326496837,1.0008545137580018
2458635.9333398356,0.9995970629362548
2458635.9340299875,0.9981719778902136
2458635.9347160878,0.99939629180121
2458635.9354262804,1.0003035637616986
2458635.9361051484,0.9996186934448466
2458635.9368087845,1.0006223347578225
2458635.937493528,0.9991186323115646
2458635.9382037786,0.9996678647388381
2458635.9388985448,1.0010680088616852
2458635.939617113,0.9998800157440503
2458635.940278552,1.0004490004787652
2458635.940995865,1.0001076048901605
2458635.9416856896,0.9997537799054195
2458635.9423731794,0.9992829073577468
2458635.943061889,0.9998431620263707
2458635.9437674326,0.9993870211701683
2458635.9444558388,0.9995371618309286
2458635.9451378086,0.9990660508309345
2458635.9458397427,0.9997999411496586
2458635.9465272194,0.9996031308346538
2458635.9472347363,0.999635869959116
2458635.947918113,0.9994338792210569
2458635.948628363,1.0000746485145506
2458635.9493358866,1.0006276998946158
2458635.9500254523,1.0009315884550432
2458635.9506978104,1.0000648789116302
2458635.9514094037,1.0002728268268928
2458635.9520920045,1.0000950058391187
2458635.9527830263,0.9999502889707668
2458635.953475408,0.9999597995450382
2458635.9541639797,0.9987023112964919
2458635.954870402,0.9997812276218034
2458635.9555480788,1.0000791938373759
2458635.956254205,1.0003790920844837
2458635.9569367687,1.000785111418802
2458635.957653633,0.9994768107239891
2458635.958344865,1.0003697849591777
2458635.9590686355,1.0006671688630533
2458635.959727569,1.000017135402507
2458635.9604397877,0.9989903199427121
2458635.961122763,0.9994444791117735
2458635.9618164487,1.0001434190931255
2458635.962506066,1.0007595527435182
2458635.963193238,0.9999648949952582
2458635.9638900706,1.00048469148077
2458635.9645704017,0.9995675262412651
2458635.965285764,1.0004017262028158
2458635.9659463614,1.0001274356487264
2458635.966668567,0.9998105794551947
2458635.9673633343,1.0002631272854299
2458635.9680722128,0.9986825307234126
2458635.968750834,0.9996667934933833
2458635.9694614736,0.9994904004944403
2458635.9701419314,0.9991561332130445
2458635.9708412937,1.0000745716681876
2458635.9715370247,0.9993572882992269
2458635.972225427,0.9999810677998192
2458635.9729217286,0.9997651501794019
2458635.973604345,0.9993120359163
2458635.974315622,0.9995600547105107
2458635.974991855,0.999640881699232
2458635.975699226,1.0001552787441217
2458635.976389672,1.0016541164586104
2458635.9771058084,0.9990618712431276
2458635.977823355,1.0011426884009569
2458635.9785029464,0.9996445659841983
2458635.9791727895,1.0007290923907062
2458635.979872296,0.9993465924779434
2458635.9805574547,0.9994337947446279
2458635.9812608003,0.9981606902887699
2458635.981951387,1.0006418872549754
2458635.9826312633,0.9996153906772364
2458635.983335091,0.9990724189890307
2458635.9840139286,1.0014260510206328
2458635.9847301845,1.0008774767867792
2458635.985402172,0.9997058465269472
2458635.986125506,0.9995411999790412
2458635.986808938,1.0005074875679674
2458635.987525812,1.0003697839854138
2458635.9881977146,1.0005885265790613
2458635.988905583,1.000089316097183
2458635.989587252,1.0001114309621342
2458635.990293919,1.0003135511108006
2458635.9909823453,1.0005300485781783
2458635.9916707315,1.0002822472069797
2458635.99236595,1.0009766755552372
2458635.9930358524,0.9996394609178106
2458635.993760943,1.0009695655438893
2458635.9944238854,1.000732475291228
2458635.9951545587,1.0008897705221282
2458635.9958402133,1.00128762353418
2458635.996560123,1.0004211108480332
2458635.9972343068,0.9992193941264762
2458635.9979388462,0.999568033180942
2458635.998617911,1.0003602685297635
2458635.9993155026,0.9997284863708873
2458636.000001714,0.9994523647946921
2458636.0007106005,0.999528568339339
2458636.0014030356,0.998686188106311
2458636.0020812736,1.0000495410616304
2458636.0027600597,1.00051603102658
2458636.003458528,0.9995932634778171
2458636.0041775615,1.0005813218006987
2458636.0048585827,1.0010574969093193
2458636.005570299,1.000058134482177
2458636.0062536756,0.9997999295771004
2458636.00695998,1.0008956994621818
2458636.0076487963,0.9997279341300588
2458636.008349061,0.9997993205337394
2458636.009032373,0.9997383687544686
2458636.0097384364,0.999379409972609
2458636.010428566,0.9993539492316902
2458636.01111513,0.9992140264302415
2458636.01181097,0.9995893594434884
2458636.0124866324,0.9993053554801727
2458636.013216475,0.9996797047436515
2458636.0138796656,1.0009791326653201
2458636.014589838,0.9997640545251923
2458636.01528455,1.0004902814786027
2458636.015993603,0.9988639993752496
2458636.016668337,1.0003970448305686
2458636.0173711474,1.0007835401719702
2458636.0180643317,1.000719502663648
2458636.0187597726,0.9995767301857278
2458636.0194469355,0.9996578524589741
2458636.020143357,1.0003454525755582
2458636.020842229,1.0000699456562607
2458636.021525091,0.999899720288139
2458636.022225591,1.0002441161130062
2458636.0229061707,0.9996875719810567
2458636.0236325082,0.9990732053342197
2458636.0243496615,0.9999517848984916
2458636.0250282097,0.9994576885741902
2458636.0257001966,1.000222881954356
2458636.0263977353,1.0005432747275331
2458636.0270945895,1.0001458111982824
2458636.0277845818,0.9987340425426428
2458636.028477594,1.0009226131661753
2458636.0291815717,0.9999328101912215
2458636.029872787,1.0002707343256372
2458636.0305585433,0.9998985118796458
2458636.0312566916,0.9991052013122113
2458636.031936425,0.9998192141147728
2458636.0326483445,1.0005439472870412
2458636.033317582,1.0006905466481972
2458636.0340449596,1.0005306711055897
2458636.0347298547,1.000843103827482
2458636.035437351,0.9999467391411423
2458636.0361133846,0.9996494846892341
2458636.0368088405,1.0004576716148228
2458636.0375084523,1.0004904136049633
2458636.038203142,0.9991945017327196
2458636.038892156,0.9994020726212979
2458636.0395923867,1.0010863304389992
2458636.04028825,1.0009222289457627
2458636.040969537,0.9998483936534718
2458636.0416797865,1.0008766555621462
2458636.0423454735,0.9992722728339829
2458636.043059672,0.9995998165304486
2458636.043769547,1.000702906541503
2458636.0444711503,0.9992016362313361
2458636.0451445174,0.999888125992529
2458636.045847855,1.0006092431429223
2458636.046539411,0.9997501693320671
2458636.047237517,0.9993148448152488
2458636.0479240147,1.0000186353634615
2458636.0486259917,1.0010275729924896
2458636.049317908,1.00060366402002
2458636.049996422,0.9997896856863472
2458636.0507018114,1.0000783154576676
2458636.051379265,0.9999549762146649
2458636.0520854155,1.00001669477521
2458636.0527687925,1.0006805074567613
2458636.0534898355,1.0001262284742651
2458636.0541751753,1.0005672443825397
2458636.054882102,0.9998857223591453
2458636.0555596794,1.000625260593669
2458636.0562626934,1.0007073170938374
2458636.0569547727,1.0004964705755053
2458636.057646125,1.00012638579349
2458636.0583374766,0.999832348802746
2458636.059035886,1.0000666276022885
2458636.0597324697,0.9997943330426646
2458636.0603909683,0.9996983085771066
2458636.061116374,1.000977327051668
2458636.061776972,1.0004123050704417
2458636.0625105803,0.9999735101601327
2458636.063207033,0.99901512354032
2458636.0639147786,1.0010388358063795
2458636.064589755,1.0012936805447799
2458636.0652916147,0.9998199267375648
2458636.0659846314,1.0001151169709044
2458636.0666806796,0.9991083435133277
2458636.067375069,0.9993639201284885
2458636.0680572498,1.000274846671413
2458636.068751939,1.0007933430506966
2458636.0694793584,1.000647952524201
2458636.0701479325,1.0014376478312117
2458636.0708129304,1.000755657500429
2458636.0715307365,0.9991240097582559
2458636.072225503,1.0007757387449627
2458636.0729483096,0.9999192092648157
2458636.0736202965,1.0010795732396554
2458636.074334473,1.0004497341373184
2458636.0750039998,0.9996631231342178
2458636.0757208643,0.99954968612969
2458636.0763991936,1.0003158858883638
2458636.07709144,1.0000580044729857
2458636.0777836447,1.0005497933023333
2458636.078480297,0.9995755610951893
2458636.0791775906,1.0003466460126516
2458636.0798564632,0.9996166665666592
2458636.0805614954,0.9999766372365029
2458636.0812334823,1.0002669775389543
2458636.081956488,0.9993744096269978
2458636.0826512547,0.9994915051284805
2458636.083366037,0.9993303748893908
2458636.084034959,0.9995871902987586
2458636.0847365255,0.9998921685834598
2458636.0854198267,0.9994022216580805
2458636.086112998,0.9998708723996609
2458636.0868097595,1.000213060554817
2458636.087507213,0.9999710206687128
2458636.08819726,1.0008467081661196
2458636.0888816826,0.9994251600599484
2458636.0895924536,0.9991882475790342
2458636.0902671665,0.9997750050092362
2458636.090975957,0.9998552733668581
2458636.0916737607,0.9991467951217573
2458636.0923932325,0.999370322176826
2458636.0930666174,0.9997265560036481
2458636.093769035,0.9992980519266461
2458636.0944395023,0.9998744512064673
2458636.095147749,1.0015110432475165
2458636.0958442143,1.0000420798353276
2458636.0965326387,1.0000966334894106
2458636.0972280186,1.000558118988501
2458636.0979178366,1.0000187356135082
2458636.098623012,1.000371414826346
2458636.099311971,0.9999732868918523
2458636.100007516,0.99997669816642
2458636.1006908924,0.9999314912673737
2458636.1013920223,0.9987456289418071
2458636.1020851056,0.9992109681185162
2458636.102799689,0.9999700012278074
2458636.1034800797,1.0005237299539662
2458636.1041793977,0.9999407459206064
2458636.104863683,1.0006985223323768
2458636.1055561686,0.9990840307445932
2458636.1062586764,1.000086251621455
2458636.106945246,1.0001145588507268
2458636.107643481,0.9991902804358059
2458636.1083264337,0.998482009709964
2458636.1090394375,0.9997964385643876
2458636.109686682,0.9992484674622094
2458636.1104209777,0.9996630804659407
2458636.1110864566,0.9993120625365599
2458636.1118362965,0.9977718147334111
2458636.112511038,0.9988385735796883
2458636.1132130884,0.9984943245081973
2458636.1138946414,0.9981621898626994
2458636.1145773893,0.9972609101525316
2458636.1152792447,0.999005266522036
2458636.115967259,0.9965993647222212
2458636.116681979,0.9970759488739108
2458636.1173676485,0.9969732959654747
2458636.118068333,0.9963573095811921
2458636.118744419,0.9965941738010899
2458636.119451937,0.997800094098826
2458636.120146703,0.9961349144999335
2458636.1208583196,0.9965450557702663
2458636.1215303065,0.9962849390036341
2458636.122247391,0.9959647805813959
2458636.1229264,0.9963937116491532
2458636.1236236957,0.9953778456575005
2458636.1243090043,0.9957932820314067
2458636.125000123,0.9952304494868736
2458636.1257039974,0.9965241844223116
2458636.1263887235,0.9949833379970572
2458636.127087602,0.9959306734734262
2458636.127777811,0.9956271022191053
2458636.1284825946,0.9960694394750328
2458636.129154582,0.9963240760614438
2458636.1298675654,0.995100671009903
2458636.130561884,0.9957752836670521
2458636.131280233,0.9959857836141569
2458636.131956259,0.9947410397027412
2458636.1326570874,0.9948881241651345
2458636.133340062,0.9961452915704514
2458636.1340370784,0.9954368541345321
2458636.134723566,0.9948092257089501
2458636.135410586,0.9953342417499376
2458636.1361261527,0.9955874739650067
2458636.136799154,0.9943142264232202
2458636.1375031634,0.9958245406446723
2458636.138172778,0.9954653963593234
2458636.1388969566,0.9954496308962179
2458636.1395917237,0.9951452005781697
2458636.1403019023,0.9947962555159833
2458636.140973733,0.9948459336016205
2458636.1416905085,0.9954457166079399
2458636.1423610584,0.9951965170908705
2458636.1430692486,0.9952842357717775
2458636.143754325,0.994728404857745
2458636.1444445252,0.9949619112234405
2458636.1451503187,0.9956145920164693
2458636.145833285,0.9948264028001071
2458636.1465327214,0.995101052751142
2458636.147221606,0.9952361246072665
2458636.1479280153,0.9953407878261877
2458636.1486113924,0.9948113659685077
2458636.1493231095,0.9956885719068217
2458636.150010282,0.995105496951906
2458636.150724027,0.9952901255245665
2458636.1514014797,0.99514918551117
2458636.152105104,0.9959695199204713
2458636.1527864756,0.9945295955480639
2458636.1534780515,0.9962127392792606
2458636.154174578,0.9960031052371221
2458636.1548493737,0.9956371136682779
2458636.155563736,0.9951807760324021
2458636.156243767,0.9950318511035621
2458636.1569467,0.9953363474064526
2458636.157637538,0.995911180048493
2458636.158342478,0.9959510623059188
2458636.1590372445,0.9951104385279257
2458636.1597564616,0.9946138834414225
2458636.1604217486,0.9944923949990891
2458636.1611345066,0.9966008667908121
2458636.161815842,0.9951007668333036
2458636.1625111187,0.9954621561225312
2458636.163188941,0.9953195909198072
2458636.163888056,0.9943255320368303
2458636.164594839,0.9949353094962606
2458636.165276659,0.9951893067274961
2458636.1659781435,0.9958107372407463
2458636.1666530403,0.9940698401384163
2458636.167362847,0.9953281927762531
2458636.1680576135,0.9946937845197006
2458636.168766875,0.9956587566141749
2458636.1694515296,0.9953909054814086
2458636.1701562917,0.9957535051257882
2458636.1708354102,0.9946284849899808
2458636.1715446203,0.9950164266301236
2458636.172230204,0.9950399954734748
2458636.1729135,0.9945325132416255
2458636.173614308,0.9946194762606709
2458636.1742988117,0.9945539146957777
2458636.1750100013,0.9949128237642261
2458636.175687565,0.9935922497123161
2458636.176393765,0.9943685442282431
2458636.1770755686,0.9946227857857072
2458636.17778662,0.9943819810494074
2458636.178477683,0.9950577111063539
2458636.179189936,0.995047913884286
2458636.179866169,0.9940790742357348
2458636.180578328,0.9944726768536444
2458636.1812515073,0.9956513070203803
2458636.181955823,0.9950268566172533
2458636.1826457665,0.9946699466056401
2458636.1833209386,0.9941620842145201
2458636.1840396603,0.9943468994460544
2458636.184720182,0.9945080258633612
2458636.185423464,0.9943632928599212
2458636.1860968694,0.9951557763375931
2458636.1868071677,0.9946687655199471
2458636.1875019344,0.9951824979817575
2458636.188210818,0.9942409743594504
2458636.1888954095,0.994001412802233
2458636.1896008374,0.9936054893303325
2458636.1902815313,0.9943594429674394
2458636.190990863,0.9946346040573267
2458636.191675625,0.995117387445865
2458636.1923653325,0.9955651351767075
2458636.193059129,0.9942625679824083
2458636.1937421034,0.993930775824943
2458636.194454322,0.9955087039983342
2458636.195130556,0.9951854693001693
2458636.1958379266,0.9947368937801825
2458636.196532693,0.9939184188204415
2458636.1972454092,0.9949061403729167
2458636.1979204337,0.9948689930173283
2458636.1986337984,0.9941205850538414
2458636.19931129,0.9950543768032487
2458636.200025626,0.9946139922587538
2458636.2007062836,0.9945871781356919
2458636.201388473,0.9937805210124148
2458636.2020901875,0.9951082851060027
2458636.202775771,0.9947876554753735
2458636.203473591,0.9953351996105543
2458636.204152635,0.9950494034211897
2458636.2048698845,0.9945261422180438
2458636.205541872,0.9935637931010565
2458636.206249151,0.993767997507584
2458636.206946955,0.9935978536963669
2458636.2076602518,0.9940110000912525
2458636.208342149,0.9942607187699456
2458636.209044008,0.9945754134574939
2458636.2097259522,0.9945434500508815
2458636.2104325597,0.9939106717531342
2458636.2111209454,0.9948170141099573
2458636.2118052263,0.9945032081441095
2458636.2125054495,0.9948637319252984
2458636.213186785,0.9951566988293208
2458636.213899543,0.9942282222055909
2458636.2145743608,0.9937335602953076
2458636.2152831466,0.9938517018300784
2458636.2159779132,0.9947421953412094
2458636.2166184112,0.9940382279778983
2458636.2173844967,0.9933926184497054
2458636.218077647,0.9935301037625038
2458636.21875671,0.9942227295629419
2458636.219454817,0.9949167206975268
2458636.2201413144,0.9950328694537519
2458636.2208433403,0.9945798239662822
2458636.221535308,0.9945195217305985
2458636.2222195934,0.9951451757880966
2458636.222918912,0.9953657013132725
2458636.2235964076,0.9944304816692051
2458636.224314205,0.9948940408396367
2458636.224997583,0.9943933311400512
2458636.225709099,0.994077675522608
2458636.226392476,0.9944773204859129
2458636.2270994023,0.9947278395641369
2458636.227788369,0.9930534651939054
2458636.228488163,0.9937578803820205
2458636.229171273,0.9941684885296183
2458636.229672416,0.9945305475100378
